Timestamp,CPU usage_MHZ,CPU usage_%,Memory usage_KB,Memory usage_%,Disk read throughput_KB/s,Disk write throughput_KB/s,Network received throughput_KB/s,Network transmitted throughput_KB/s
8/21/2015 9:00,1089,7.58,3740480,44.59,775,472,1,0
8/21/2015 10:00,1499,10.43,3857921,45.99,17,261,0,0
8/21/2015 11:00,1553,10.81,5116212,60.99,0,105,1,5
8/21/2015 12:00,94,2.62,700239,33.39,4,7531,1,22
8/21/2015 13:00,2769,19.27,6609384,78.79,4597,8348,1,0
8/21/2015 14:00,3879,27,6139622,73.19,374,727,1,0
8/21/2015 15:00,1859,12.94,4154039,49.52,148,355,1,1
8/21/2015 16:00,2980,20.74,6564086,78.25,40,1582,1,0
8/21/2015 17:00,96,2.69,951897,45.39,23,7514,1,2
8/21/2015 18:00,1708,11.89,5007999,29.85,28,270,1,8
8/21/2015 19:00,1481,10.31,4433379,52.85,92,492,1,0
8/21/2015 20:00,2859,19.9,4193465,49.99,139,257,1,1
8/21/2015 21:00,2889,20.11,4109579,48.99,74,634,1,1
8/21/2015 22:00,98,2.73,631662,30.12,4,4612,1,1
8/21/2015 23:00,89,2.49,679268,32.39,4,7509,1,1
8/22/2015 0:00,2878,20.03,4523137,53.92,95,265,11,35
8/22/2015 1:00,238,6.65,1031589,49.19,5664,44,58,29
8/22/2015 2:00,87,2.45,687656,32.79,2,7482,1,1
8/22/2015 3:00,582,4.05,3057648,36.45,0,10,11,36
8/22/2015 4:00,1051,7.31,3354604,39.99,21,111,1,1
8/22/2015 5:00,2041,14.21,4265607,50.85,145,598,1,3
8/22/2015 6:00,1475,10.27,1771674,21.12,54,160,11,36
8/22/2015 7:00,3152,21.94,4730336,56.39,41,320,4,2
8/22/2015 8:00,1229,8.55,7100957,84.65,215,52,11,35
8/22/2015 9:00,1073,7.47,1832911,21.85,1,72,4,2
8/22/2015 10:00,99,2.78,753297,35.92,11,2589,11,35
8/22/2015 11:00,87,2.45,644245,30.72,3,7467,13,5
8/22/2015 12:00,2911,20.26,5876220,70.05,20,162,1,1
8/22/2015 13:00,97,2.7,754765,35.99,2,4519,0,0
8/22/2015 14:00,1995,13.89,5831760,69.52,583,651,11,35
8/22/2015 15:00,3103,21.6,4914885,58.59,112,2176,11,35
8/22/2015 16:00,141,3.94,1013344,48.32,2195,3679,11,35
8/22/2015 17:00,124,3.46,872206,41.59,1461,4359,11,35
8/22/2015 18:00,2624,18.26,4394792,52.39,82,460,1,1
8/22/2015 19:00,95,2.67,1058013,50.45,7,7535,15,37
8/22/2015 20:00,99,2.77,793772,37.85,7,4403,11,35
8/22/2015 21:00,2986,20.78,4411569,52.59,127,378,1,1
8/22/2015 22:00,2010,13.99,6827488,81.39,11083,424,5,2
8/22/2015 23:00,161,4.51,675073,32.19,3836,320,1,5
8/23/2015 0:00,745,5.18,2644089,31.52,0,138,0,0
8/23/2015 1:00,1340,9.33,4316778,51.46,1931,173,0,0
8/23/2015 2:00,2747,19.12,3975361,47.39,88,299,1,0
8/23/2015 3:00,89,2.5,705692,33.65,7,7500,1,1
8/23/2015 4:00,2695,18.76,5032326,59.99,374,570,11,35
8/23/2015 5:00,3920,27.28,3812622,45.45,834,885,11,35
8/23/2015 6:00,1485,10.33,5032326,59.99,189,72,1,8
8/23/2015 7:00,493,23.15,1656540,78.99,6607,7041,11,35
8/23/2015 8:00,590,4.1,1626551,19.39,4,14,1,5
8/23/2015 9:00,1020,7.1,3768163,44.92,59,9,1,1
8/23/2015 10:00,2067,14.39,7112701,84.79,550,648,1,4
8/23/2015 11:00,3778,26.3,7263695,86.59,66,1331,11,35
8/23/2015 12:00,1427,9.93,2654994,31.65,2053,128,1,1
8/23/2015 13:00,188,5.25,708628,33.79,4,663,1,1
8/23/2015 14:00,143,4.01,642777,30.65,3,1376,1,1
8/23/2015 15:00,88,2.47,667943,31.85,3,7484,1,1
8/23/2015 16:00,133,3.71,873464,41.65,2548,7417,11,35
8/23/2015 17:00,2909,20.25,6676493,79.59,114,360,1,1
8/23/2015 18:00,3673,25.57,7548908,89.99,86,699,11,35
8/23/2015 19:00,108,3.03,1039978,49.59,3,2304,1,1
8/23/2015 20:00,86,2.42,683462,32.59,1,7532,1,4
8/23/2015 21:00,183,5.1,1200620,57.25,1643,1151,1,1
8/23/2015 22:00,2208,15.37,4305034,51.32,66,175,1,1
8/23/2015 23:00,2870,19.97,4629673,55.19,101,275,1,1
8/24/2015 0:00,1194,8.31,4965217,59.19,27,38,11,35
8/24/2015 1:00,92,2.58,883320,42.12,4,7481,11,35
8/24/2015 2:00,98,2.74,858155,40.92,3,7436,11,35
8/24/2015 3:00,131,3.67,880594,41.99,11,2152,1,1
8/24/2015 4:00,1219,8.48,1743992,20.79,0,97,1,1
8/24/2015 5:00,97,2.72,616353,29.39,5,3268,1,1
8/24/2015 6:00,85,2.39,654102,31.19,144,7457,11,35
8/24/2015 7:00,2920,20.32,4489583,53.52,91,248,1,1
8/24/2015 8:00,4710,32.78,5965978,71.12,448,594,11,35
8/24/2015 9:00,1078,7.5,3908252,46.59,30,27,1,1
8/24/2015 10:00,87,2.44,865075,41.25,6,7468,1,1
8/24/2015 11:00,1573,10.95,1749025,20.85,316,118,1,1
8/24/2015 12:00,185,5.18,902824,43.05,5582,3274,11,36
8/24/2015 13:00,109,3.04,960286,45.79,22,456,1,5
8/24/2015 14:00,815,5.67,3292529,39.25,0,70,11,35
8/24/2015 15:00,153,4.28,1025927,48.92,7,54,1,1
8/24/2015 16:00,1495,10.4,4143133,49.39,40,251,1,1
8/24/2015 17:00,96,2.69,958818,45.72,5,2759,1,1
8/24/2015 18:00,89,2.49,630194,30.05,4,7457,1,2
8/24/2015 19:00,96,2.69,746376,35.59,76,4417,0,0
8/24/2015 20:00,98,2.75,947703,45.19,4,4043,1,2
8/24/2015 21:00,1417,9.86,3141534,37.45,5,57,1,1
8/24/2015 22:00,1437,10,3913286,46.65,75,378,1,5
8/24/2015 23:00,96,2.68,687656,32.79,5,7448,2,14
8/25/2015 0:00,102,2.87,700239,33.39,11,3711,1,0
8/25/2015 1:00,119,3.33,888983,42.39,1942,7398,1,0
8/25/2015 2:00,1455,68.28,1224527,58.39,767,6987,1,1
8/25/2015 3:00,745,20.76,1048366,49.99,42203,1966,1,1
8/25/2015 4:00,2931,20.4,4529010,53.99,421,3398,7,3
8/25/2015 5:00,1044,7.27,2940207,35.05,0,67,1,0
8/25/2015 6:00,2693,18.74,4707687,56.12,270,119,1,1
8/25/2015 7:00,2200,15.31,4730336,56.39,73,197,1,1
8/25/2015 8:00,3039,21.15,4970250,59.25,486,3158,1,5
8/25/2015 9:00,2869,19.97,4109579,48.99,75,251,11,35
8/25/2015 10:00,91,2.54,624742,29.79,2,7446,1,1
8/25/2015 11:00,2864,19.94,4321811,51.52,103,594,1,1
8/25/2015 12:00,76,2.14,1306945,62.32,5,3,0,0
8/25/2015 13:00,5458,37.99,7314028,87.19,1651,734,1,1
8/25/2015 14:00,219,6.11,781189,37.25,3051,765,11,35
8/25/2015 15:00,2894,20.15,6005404,71.59,78,91,11,35
8/25/2015 16:00,1629,11.34,3522377,41.99,6,580,11,35
8/25/2015 17:00,2918,20.31,5003805,59.65,84,411,1,1
8/25/2015 18:00,557,15.53,1136447,54.19,28221,1134,1,1
8/25/2015 19:00,123,3.45,1055287,50.32,490,3530,11,35
8/25/2015 20:00,1825,12.7,3857082,22.99,20,1485,0,0
8/25/2015 21:00,901,6.27,5746196,34.25,10,389,24,16
8/25/2015 22:00,1516,10.55,4998772,59.59,1438,290,11,35
8/25/2015 23:00,94,2.63,1035783,49.39,2,7390,11,35
8/26/2015 0:00,3406,23.71,7062369,84.19,454,353,1,1
8/26/2015 1:00,93,2.6,1093036,52.12,7,3333,1,1
8/26/2015 2:00,88,2.46,813485,38.79,3,7421,0,0
8/26/2015 3:00,1175,8.17,1564475,18.65,5,93,1,1
8/26/2015 4:00,106,2.97,792514,37.79,927,7392,1,1
8/26/2015 5:00,4746,33.04,4433379,52.85,556,4215,1,1
8/26/2015 6:00,2769,19.27,2140773,25.52,9,268,1,1
8/26/2015 7:00,1271,8.84,3841144,45.79,343,87,1,1
8/26/2015 8:00,83,2.32,634388,30.25,2,7409,1,5
8/26/2015 9:00,91,2.55,658296,31.39,180,7410,11,35
8/26/2015 10:00,133,3.73,630194,30.05,9,1627,1,1
8/26/2015 11:00,5091,35.44,6793933,80.99,873,2042,11,35
8/26/2015 12:00,264,7.36,960286,45.79,3040,1344,1,1
8/26/2015 13:00,3546,24.68,7163032,85.39,61,685,1,1
8/26/2015 14:00,1263,8.79,3623040,43.19,98,84,1,1
8/26/2015 15:00,1407,9.79,1827878,21.79,79,65,11,35
8/26/2015 16:00,117,3.28,760218,36.25,13,1777,1,2
8/26/2015 17:00,687,32.26,1154482,55.05,3355,7763,11,35
8/26/2015 18:00,89,2.5,666685,31.79,4,7408,1,1
8/26/2015 19:00,86,2.42,681994,32.52,4,7410,1,1
8/26/2015 20:00,2399,16.69,4036598,48.12,338,215,11,35
8/26/2015 21:00,100,2.79,690382,32.92,23,5288,11,35
8/26/2015 22:00,94,2.63,698771,33.32,15,4698,11,35
8/26/2015 23:00,2691,18.73,5205131,62.05,31,1496,11,35
8/27/2015 0:00,2181,15.18,7028815,83.79,103,390,1,1
8/27/2015 1:00,95,2.67,641519,30.59,2,3927,1,1
8/27/2015 2:00,93,2.6,698771,33.32,8,7406,1,1
8/27/2015 3:00,629,4.37,1704565,20.32,1,9,1,0
8/27/2015 4:00,1240,8.63,1995650,23.79,0,100,1,0
8/27/2015 5:00,715,4.97,2297640,27.39,3,76,1,5
8/27/2015 6:00,78,2.18,607964,28.99,3,7386,1,0
8/27/2015 7:00,1259,8.76,4081058,48.65,43,55,1,12
8/27/2015 8:00,206,5.77,557633,26.59,1419,508,1,1
8/27/2015 9:00,97,2.72,730857,34.85,78,4048,1,1
8/27/2015 10:00,2831,19.7,2347971,27.99,56,356,1,0
8/27/2015 11:00,5509,38.34,6693270,79.79,7721,1136,5,2
8/27/2015 12:00,96,2.7,729599,34.79,5,4605,5,10
8/27/2015 13:00,5434,37.83,6452517,76.92,19135,3707,11,35
8/27/2015 14:00,102,2.85,831521,39.65,717,7362,1,8
8/27/2015 15:00,3801,26.46,4976122,59.32,226,535,19,12
8/27/2015 16:00,1344,9.35,2252341,26.85,42,568,1,1
8/27/2015 17:00,100,2.8,760218,36.25,364,3352,11,35
8/27/2015 18:00,93,2.6,609223,29.05,3,7399,11,36
8/27/2015 19:00,81,2.28,717016,34.19,2,7378,11,35
8/27/2015 20:00,1826,12.71,4227020,50.39,1956,394,1,1
8/27/2015 21:00,3651,25.41,5255463,62.65,26,131,1,1
8/27/2015 22:00,98,2.74,609223,29.05,32,7390,11,35
8/27/2015 23:00,2321,16.16,2264085,26.99,268,250,1,8
8/28/2015 0:00,94,2.63,775737,36.99,5,7388,0,0
8/28/2015 1:00,168,4.69,603770,28.79,9,4676,1,1
8/28/2015 2:00,3500,24.36,7330804,87.39,73,272,11,35
8/28/2015 3:00,3703,25.77,5479439,65.32,16,117,11,35
8/28/2015 4:00,97,2.7,977063,46.59,3,7351,1,8
8/28/2015 5:00,87,2.45,858155,40.92,3,7373,1,1
8/28/2015 6:00,2699,18.79,4198498,50.05,62,239,1,1
8/28/2015 7:00,1254,8.73,4562564,54.39,34,163,1,1
8/28/2015 8:00,139,3.89,669411,31.92,2,1631,11,35
8/28/2015 9:00,2248,15.65,3980395,47.45,323,248,1,1
8/28/2015 10:00,89,2.48,796708,37.99,26,7377,11,35
8/28/2015 11:00,527,3.67,1234803,14.72,0,9,1,1
8/28/2015 12:00,1438,10.01,2868065,34.19,45,41,11,35
8/28/2015 13:00,193,5.38,1297088,61.85,1776,367,11,36
8/28/2015 14:00,85,2.38,606496,28.92,3,7457,1,1
8/28/2015 15:00,111,3.1,930926,44.39,1362,7337,1,1
8/28/2015 16:00,94,2.63,813485,38.79,4,7385,11,35
8/28/2015 17:00,94,2.62,863817,41.19,3,7383,1,1
8/28/2015 18:00,2856,19.88,6497816,77.46,39,561,11,35
8/28/2015 19:00,1167,8.12,5311667,63.32,5,99,1,1
8/28/2015 20:00,4543,31.62,4472806,53.32,15066,3087,11,35
8/28/2015 21:00,2174,15.13,5401425,64.39,71,213,11,35
8/28/2015 22:00,145,4.05,817680,38.99,919,3544,11,36
8/28/2015 23:00,1201,8.36,3919158,46.72,61,61,11,36
8/29/2015 0:00,2749,19.13,5949201,70.92,637,319,1,1
8/29/2015 1:00,88,2.46,1056755,50.39,4,1943,1,1
8/29/2015 2:00,577,4.01,1542665,18.39,7,39,11,36
8/29/2015 3:00,93,2.6,701497,33.45,2,7365,11,36
8/29/2015 4:00,1245,8.67,3572708,42.59,17,398,1,1
8/29/2015 5:00,161,4.49,992372,47.32,1213,1067,11,36
8/29/2015 6:00,4391,30.57,3644850,43.45,654,1068,0,0
8/29/2015 7:00,100,2.81,844104,40.25,5,3722,1,1
8/29/2015 8:00,94,2.63,863817,41.19,3,3937,1,0
8/29/2015 9:00,1209,8.41,3656594,43.59,8,101,1,0
8/29/2015 10:00,3133,21.81,4529010,53.99,257,377,1,6
8/29/2015 11:00,3278,22.81,4439251,52.92,708,3078,1,0
8/29/2015 12:00,102,2.86,1010618,48.19,4,3476,1,1
8/29/2015 13:00,95,2.67,842845,40.19,8,4095,0,0
8/29/2015 14:00,111,3.12,630194,30.05,3,7138,1,0
8/29/2015 15:00,2697,18.77,5099435,60.79,232,452,1,0
8/29/2015 16:00,3720,25.9,4724464,56.32,155,794,0,0
8/29/2015 17:00,3375,23.49,6793933,80.99,133,258,1,4
8/29/2015 18:00,93,2.61,666685,31.79,5,7361,1,0
8/29/2015 19:00,281,7.83,1136447,54.19,7682,2022,2,2
8/29/2015 20:00,2655,18.48,4445124,52.99,90,679,1,0
8/29/2015 21:00,2535,17.64,6720953,80.12,462,1338,0,0
8/29/2015 22:00,137,3.84,593913,28.32,11,1228,8,5
8/29/2015 23:00,113,3.17,828794,39.52,1160,7304,0,0
8/30/2015 0:00,838,23.36,972869,46.39,33374,974,1,0
8/30/2015 1:00,134,3.76,969933,46.25,1715,4765,1,1
8/30/2015 2:00,2027,14.11,3958584,47.19,3242,2716,1,0
8/30/2015 3:00,186,5.2,1239836,59.12,4535,7207,1,1
8/30/2015 4:00,86,2.42,553438,26.39,1,7330,1,5
8/30/2015 5:00,143,3.99,585525,27.92,7,6377,1,1
8/30/2015 6:00,85,2.39,624742,29.79,3,7334,1,0
8/30/2015 7:00,1084,7.54,3516504,41.92,18,42,1,0
8/30/2015 8:00,3280,22.83,3555092,21.19,145,1983,1,1
8/30/2015 9:00,1905,13.25,3690149,43.99,1498,212,1,0
8/30/2015 10:00,1222,8.5,4416602,52.65,100,41,1,2
8/30/2015 11:00,194,5.43,972869,46.39,5505,2845,5,3
8/30/2015 12:00,126,3.51,582799,27.79,3,619,1,1
8/30/2015 13:00,88,2.47,921069,43.92,1,7310,1,1
8/30/2015 14:00,1331,9.26,4663227,55.59,153,345,1,1
8/30/2015 15:00,96,2.7,694577,33.12,3,4377,1,5
8/30/2015 16:00,3828,26.65,3801717,45.32,686,995,11,36
8/30/2015 17:00,1470,10.23,4987028,59.45,2219,236,1,1
8/30/2015 18:00,129,3.61,1055287,50.32,860,1702,11,35
8/30/2015 19:00,140,3.92,624742,29.79,3119,7240,11,35
8/30/2015 20:00,1599,11.13,5736969,68.39,266,177,1,1
8/30/2015 21:00,1836,12.77,4288256,51.12,404,613,1,1
8/30/2015 22:00,3641,25.34,5043231,60.12,581,1365,0,0
8/30/2015 23:00,1183,8.23,3807589,45.39,0,79,1,0
8/31/2015 0:00,2667,18.56,5518865,65.79,153,49,11,39
8/31/2015 1:00,1213,8.44,2364749,28.19,481,602,11,35
8/31/2015 2:00,1168,8.13,2560203,30.52,0,91,1,1
8/31/2015 3:00,3776,26.28,4154039,49.52,130,731,1,1
8/31/2015 4:00,4404,30.65,5070914,60.45,136,2683,1,1
8/31/2015 5:00,118,3.31,648439,30.92,352,5200,1,5
8/31/2015 6:00,159,4.44,803629,38.32,844,1853,1,1
8/31/2015 7:00,1189,8.28,1626551,19.39,13,107,0,0
8/31/2015 8:00,179,4.99,1038510,49.52,3,2452,1,5
8/31/2015 9:00,2149,98.84,1175454,56.05,20623,6613,0,0
8/31/2015 10:00,2834,19.73,6704175,79.92,1179,206,13,12
8/31/2015 11:00,90,2.53,922537,43.99,4,7273,0,1
8/31/2015 12:00,97,2.72,767348,36.59,675,7228,1,1
8/31/2015 13:00,5259,36.61,4550820,54.25,3119,239,11,35
8/31/2015 14:00,98,2.75,683462,32.59,15,7417,59,27
8/31/2015 15:00,1212,8.44,3857921,45.99,36,59,1,1
8/31/2015 16:00,102,2.85,696045,33.19,657,4033,1,1
8/31/2015 17:00,4411,30.7,6637067,79.12,3540,3145,1,1
8/31/2015 18:00,2441,16.99,5496216,65.52,304,996,11,35
8/31/2015 19:00,265,7.4,606496,28.92,6267,2085,11,35
8/31/2015 20:00,4198,29.22,3975361,47.39,20,1038,1,1
8/31/2015 21:00,2960,20.6,4545787,54.19,132,254,11,35
8/31/2015 22:00,5265,36.65,5267207,62.79,1147,450,1,1
8/31/2015 23:00,2505,17.43,6106068,72.79,119,126,1,1
9/1/2015 0:00,1245,8.66,3790812,45.19,59,64,1,1
9/1/2015 1:00,329,9.19,1190973,56.79,13861,2565,1,1
9/1/2015 2:00,117,3.26,772800,36.85,5,531,11,35
9/1/2015 3:00,86,2.42,690382,32.92,5,7284,1,1
9/1/2015 4:00,1267,8.82,3868826,46.12,31,88,1,1
9/1/2015 5:00,3568,24.84,3550059,42.32,904,648,1,8
9/1/2015 6:00,3389,23.59,4741241,56.52,44,3417,1,1
9/1/2015 7:00,170,4.74,880594,41.99,1011,7221,11,35
9/1/2015 8:00,5645,39.29,3684276,43.92,1408,4000,1,1
9/1/2015 9:00,93,2.62,888983,42.39,4,2009,11,35
9/1/2015 10:00,220,6.14,911213,43.45,412,433,1,1
9/1/2015 11:00,131,3.67,911213,43.45,1900,7232,1,1
9/1/2015 12:00,93,2.6,651166,31.05,39,7278,11,36
9/1/2015 13:00,101,2.82,813485,38.79,878,7250,11,36
9/1/2015 14:00,211,5.9,1234174,58.85,5227,1632,11,36
9/1/2015 15:00,150,4.18,935120,44.59,592,3936,1,1
9/1/2015 16:00,238,6.65,933652,44.52,4014,3615,1,1
9/1/2015 17:00,1316,9.16,4232892,50.46,58,123,1,1
9/1/2015 18:00,2672,18.6,4456028,53.12,73,253,1,1
9/1/2015 19:00,93,2.61,888983,42.39,8,2191,1,2
9/1/2015 20:00,657,4.57,1257452,14.99,1,12,11,36
9/1/2015 21:00,95,2.67,662490,31.59,4,7244,1,1
9/1/2015 22:00,96,2.68,701497,33.45,3,4758,11,35
9/1/2015 23:00,94,2.63,1083179,51.65,6,7230,1,1
9/2/2015 0:00,1182,8.23,6675654,39.79,106,610,1,1
9/2/2015 1:00,2790,19.42,6642939,79.19,45,508,0,0
9/2/2015 2:00,3957,27.54,7012037,83.59,150,333,1,24
9/2/2015 3:00,633,4.4,1671011,19.92,1,11,1,1
9/2/2015 4:00,640,4.45,1749025,20.85,1541,308,0,0
9/2/2015 5:00,199,5.56,1065144,50.79,2002,7217,0,0
9/2/2015 6:00,2981,20.75,6519626,77.72,417,716,1,0
9/2/2015 7:00,1214,8.45,1542665,18.39,0,100,1,0
9/2/2015 8:00,3984,27.73,6693270,79.79,282,317,1,1
9/2/2015 9:00,2916,20.3,6844265,81.59,161,460,1,1
9/2/2015 10:00,3603,25.08,7230141,86.19,72,357,1,1
9/2/2015 11:00,90,2.53,521142,24.85,1,7260,1,0
9/2/2015 12:00,85,2.37,830262,39.59,8,7250,1,1
9/2/2015 13:00,3225,22.45,4456028,53.12,39,549,6,19
9/2/2015 14:00,88,2.48,972869,46.39,14,7197,11,35
9/2/2015 15:00,97,2.71,1174195,55.99,2,626,0,0
9/2/2015 16:00,5061,35.23,7671382,91.45,8445,1121,1,1
9/2/2015 17:00,97,2.73,1027395,48.99,52,2881,0,0
9/2/2015 18:00,1233,8.58,3846177,45.85,51,55,11,35
9/2/2015 19:00,102,2.84,933652,44.52,258,1036,11,35
9/2/2015 20:00,94,2.63,645713,30.79,1,7257,0,0
9/2/2015 21:00,2701,18.8,2331194,27.79,10,335,1,1
9/2/2015 22:00,132,3.69,709886,33.85,11,751,1,1
9/2/2015 23:00,859,5.98,1827878,21.79,8,323,1,1
9/3/2015 0:00,1189,8.28,3908252,46.59,56,46,1,1
9/3/2015 1:00,129,3.61,974127,46.45,688,2813,1,5
9/3/2015 2:00,155,4.33,975595,46.52,1052,115,1,1
9/3/2015 3:00,2233,15.54,4399825,52.45,73,329,11,35
9/3/2015 4:00,89,2.5,648439,30.92,2,3753,26,13
9/3/2015 5:00,1578,74.01,1185310,56.52,102,6589,11,35
9/3/2015 6:00,1035,7.2,2029204,24.19,10,61,1,1
9/3/2015 7:00,308,8.58,1396493,66.59,3584,313,1,5
9/3/2015 8:00,210,5.85,1107087,52.79,3989,7123,11,35
9/3/2015 9:00,2492,17.34,2884842,34.39,485,962,11,35
9/3/2015 10:00,3429,23.87,4623801,55.12,466,4368,1,1
9/3/2015 11:00,100,2.81,834457,39.79,2,737,11,35
9/3/2015 12:00,1931,90.57,1449552,69.12,14326,6802,1,1
9/3/2015 13:00,960,6.68,2353004,28.05,8,233,4,9
9/3/2015 14:00,1391,9.68,3253941,38.79,0,40,1,1
9/3/2015 15:00,296,8.27,1021732,48.72,6913,428,1,1
9/3/2015 16:00,81,2.26,656828,31.32,1,7228,1,1
9/3/2015 17:00,6089,42.38,4735369,56.45,364,937,1,1
9/3/2015 18:00,1620,11.27,4154039,49.52,139,525,11,36
9/3/2015 19:00,151,4.22,733794,34.99,1220,3451,11,35
9/3/2015 20:00,90,2.52,754765,35.99,13,7281,11,35
9/3/2015 21:00,1238,8.61,4159911,49.59,74,40,11,35
9/3/2015 22:00,121,3.4,1186778,56.59,170,2837,1,1
9/3/2015 23:00,94,2.65,676332,32.25,3,3617,11,35
9/4/2015 0:00,3577,24.9,7079146,84.39,855,3203,1,1
9/4/2015 1:00,87,2.43,582799,27.79,3,7280,11,36
9/4/2015 2:00,139,3.89,656828,31.32,1,2690,1,1
9/4/2015 3:00,1637,11.39,5557453,66.25,1506,254,0,0
9/4/2015 4:00,1242,8.64,5093563,60.72,50,60,1,1
9/4/2015 5:00,102,2.85,905760,43.19,644,7202,1,0
9/4/2015 6:00,3544,24.67,6234413,74.32,702,5075,1,4
9/4/2015 7:00,1548,10.78,6564086,78.25,257,60,0,0
9/4/2015 8:00,4205,29.27,5384648,64.19,278,531,1,1
9/4/2015 9:00,150,4.18,1007682,48.05,2,645,1,0
9/4/2015 10:00,1216,8.47,1598030,19.05,1,93,0,0
9/4/2015 11:00,1299,9.04,5183321,61.79,73,66,0,0
9/4/2015 12:00,673,4.68,2436891,29.05,7,80,1,1
9/4/2015 13:00,243,6.79,1101424,52.52,6764,1310,1,1
9/4/2015 14:00,2386,16.61,1978873,23.59,474,708,11,35
9/4/2015 15:00,3820,26.59,3946840,47.05,772,967,6,3
9/4/2015 16:00,1173,8.16,3980395,47.45,215,67,11,35
9/4/2015 17:00,3927,27.33,6928151,82.59,14,86,1,1
9/4/2015 18:00,276,7.71,1056755,50.39,6141,7005,0,0
9/4/2015 19:00,119,3.34,1115475,53.19,24,1816,11,35
9/4/2015 20:00,83,2.34,723937,34.52,11,7200,11,35
9/4/2015 21:00,883,6.14,1765802,21.05,11,322,1,1
9/4/2015 22:00,3210,22.34,5792334,69.05,596,79,3,1
9/4/2015 23:00,93,2.59,779931,37.19,11,2901,1,4
9/5/2015 0:00,90,2.53,901566,42.99,9,7261,1,1
9/5/2015 1:00,91,2.56,775737,36.99,3,2615,1,1
9/5/2015 2:00,89,2.49,616353,29.39,2,7217,11,35
9/5/2015 3:00,1366,9.51,4227020,50.39,190,40,11,35
9/5/2015 4:00,98,2.73,842845,40.19,5,2708,1,1
9/5/2015 5:00,3371,23.47,6396314,76.25,83,542,1,1
9/5/2015 6:00,4198,29.22,5032326,59.99,307,1157,0,1
9/5/2015 7:00,1117,7.78,2610535,31.12,22,1745,11,35
9/5/2015 8:00,99,2.77,694577,33.12,51,5751,1,1
9/5/2015 9:00,3530,24.57,4763891,56.79,188,629,1,1
9/5/2015 10:00,98,2.76,1116733,53.25,52,7208,11,36
9/5/2015 11:00,91,2.55,721211,34.39,2,7208,1,1
9/5/2015 12:00,147,4.12,870738,41.52,1236,2823,11,35
9/5/2015 13:00,1260,8.77,4785701,57.05,26,94,1,1
9/5/2015 14:00,2025,14.09,3673372,43.79,304,153,1,1
9/5/2015 15:00,1960,13.65,7062369,84.19,1368,387,1,1
9/5/2015 16:00,2940,20.46,4545787,54.19,109,536,11,35
9/5/2015 17:00,5044,35.11,4814222,57.39,4417,730,1,1
9/5/2015 18:00,460,3.2,1413480,16.85,11,15,1,1
9/5/2015 19:00,1236,8.6,1855560,22.12,0,98,11,35
9/5/2015 20:00,1566,10.9,4180882,24.92,28,490,1,1
9/5/2015 21:00,132,3.7,774268,36.92,11,6196,1,1
9/5/2015 22:00,2829,19.69,4512232,53.79,94,531,1,1
9/5/2015 23:00,1307,9.1,4092802,48.79,75,53,1,1
9/6/2015 0:00,223,6.22,1414529,67.45,3093,6832,1,1
9/6/2015 1:00,98,2.73,891709,42.52,341,7184,11,36
9/6/2015 2:00,2892,20.13,4919919,58.65,90,465,1,1
9/6/2015 3:00,1653,11.51,5451756,64.99,57,81,1,1
9/6/2015 4:00,92,2.57,872206,41.59,7,2502,11,36
9/6/2015 5:00,1662,11.57,2576980,30.72,14,132,11,36
9/6/2015 6:00,2430,16.92,4987028,59.45,793,839,4,2
9/6/2015 7:00,2159,15.02,5591007,66.65,1558,327,0,0
9/6/2015 8:00,91,2.55,617611,29.45,10,5315,0,2
9/6/2015 9:00,3143,21.88,3460301,41.25,38,274,1,0
9/6/2015 10:00,2903,20.2,4596118,54.79,137,458,1,2
9/6/2015 11:00,94,2.64,630194,30.05,4,4397,0,1
9/6/2015 12:00,2674,18.61,4299162,51.25,48,250,1,3
9/6/2015 13:00,95,2.67,897371,42.79,9,4151,0,0
9/6/2015 14:00,1479,10.29,3908252,46.59,166,346,1,1
9/6/2015 15:00,134,3.76,1023200,48.79,166,3504,1,0
9/6/2015 16:00,1186,8.25,3505599,41.79,52,40,1,0
9/6/2015 17:00,133,3.7,688914,32.85,12,6476,1,0
9/6/2015 18:00,84,2.35,649907,30.99,3,7158,1,1
9/6/2015 19:00,1239,8.62,3388159,40.39,11,136,1,1
9/6/2015 20:00,98,2.75,707160,33.72,6,3709,1,1
9/6/2015 21:00,1284,8.93,2264085,26.99,10,1287,1,1
9/6/2015 22:00,125,3.51,1024459,48.85,795,3194,1,1
9/6/2015 23:00,2394,16.66,4076025,48.59,304,156,1,1
9/7/2015 0:00,2701,18.8,3790812,45.19,249,369,1,1
9/7/2015 1:00,1583,11.01,4623801,55.12,371,490,1,5
9/7/2015 2:00,1364,9.5,5032326,59.99,49,65,1,0
9/7/2015 3:00,1460,68.5,1664929,79.39,20626,6379,1,1
9/7/2015 4:00,1085,7.55,1827878,21.79,12,110,1,1
9/7/2015 5:00,88,2.45,669411,31.92,5,7152,0,0
9/7/2015 6:00,1293,8.99,4545787,54.19,60,148,1,1
9/7/2015 7:00,1127,7.85,1878209,22.39,2,90,1,1
9/7/2015 8:00,2126,14.8,4663227,55.59,187,412,0,0
9/7/2015 9:00,1327,9.24,4411569,52.59,589,290,1,1
9/7/2015 10:00,141,3.95,616353,29.39,305,1737,1,1
9/7/2015 11:00,88,2.47,631662,30.12,2,7153,1,1
